order_id,supplier_id,supplier_rating,supplier_lead_time,order_date,promised_delivery_date,actual_delivery_date,shipment_mode,shipping_distance_km,order_quantity,unit_price,total_order_value,weather_condition,region,holiday_period,previous_on_time_rate,carrier_name,delayed_reason_code,on_time_delivery
5803,8621,4.5,6,2024-09-06,2024-09-12,2024-09-16,Sea,158,15,3668.32,55024.8,Storm,North,No,77.9,EcomExpress,,0
5804,4255,4.9,6,2024-04-10,2024-04-16,2024-04-18,Road,897,70,3508.1,245567.0,Storm,South,Yes,76.3,EcomExpress,Traffic,0
5805,7253,4.7,9,2024-11-13,2024-11-22,2024-11-27,Road,1009,81,3154.63,255525.03,Cloudy,South,No,90.6,FedEx,Weather,0
5806,9655,4.8,2,2024-06-16,2024-06-18,2024-06-23,Road,1352,17,2494.89,42413.13,Storm,West,Yes,72.8,EcomExpress,Traffic,0
5807,6689,2.8,2,2024-07-09,2024-07-11,2024-07-12,Air,909,34,1717.95,58410.3,Rainy,North,Yes,77.5,Delhivery,Weather,0
5808,5850,2.7,3,2024-10-28,2024-10-31,2024-11-02,Air,1088,28,1395.72,39080.16,Storm,Central,No,71.1,FedEx,Customs,0
5809,3993,2.6,5,2024-11-10,2024-11-15,2024-11-17,Road,1184,66,4520.03,298321.98,Rainy,North,Yes,81.2,FedEx,,0
5810,1920,3.5,8,2024-05-26,2024-06-03,2024-06-06,Road,988,14,3154.73,44166.22,Cloudy,South,Yes,96.9,DHL,Traffic,0
5811,1938,3.5,4,2024-09-21,2024-09-25,2024-09-30,Road,828,88,3534.49,311035.12,Rainy,South,Yes,95.3,BlueDart,Customs,0
5812,2159,3.2,3,2024-09-19,2024-09-22,2024-09-22,Road,1088,4,4007.45,16029.8,Clear,South,No,93.2,BlueDart,Customs,1
5813,6781,2.7,5,2024-07-11,2024-07-16,2024-07-16,Road,924,27,1874.68,50616.36,Rainy,South,Yes,84.5,FedEx,,1
5814,7928,3.8,4,2024-02-21,2024-02-25,2024-02-26,Sea,489,91,985.16,89649.56,Cloudy,South,Yes,70.5,EcomExpress,Operational,0
5815,3858,3.4,9,2024-11-20,2024-11-29,2024-11-28,Sea,810,8,4108.29,32866.32,Rainy,Central,No,73.3,Delhivery,Weather,1
5816,7581,3.5,3,2024-03-01,2024-03-04,2024-03-05,Sea,1261,81,740.28,59962.68,Cloudy,East,No,98.2,Delhivery,Customs,0
5817,7780,4.9,10,2024-10-12,2024-10-22,2024-10-21,Road,1032,70,3046.29,213240.3,Cloudy,Central,Yes,70.6,Delhivery,,1
5818,3803,3.4,4,2024-03-17,2024-03-21,2024-03-26,Sea,368,19,493.49,9376.31,Cloudy,North,No,84.2,EcomExpress,Customs,0
5819,8618,3.6,9,2024-03-03,2024-03-12,2024-03-13,Road,111,12,2813.75,33765.0,Clear,West,Yes,84.6,Delhivery,,0
5820,4543,3.6,5,2024-11-11,2024-11-16,2024-11-17,Air,80,100,3884.66,388466.0,Clear,East,No,97.5,EcomExpress,Traffic,0
5821,2050,3.1,2,2024-11-15,2024-11-17,2024-11-21,Air,995,91,1939.38,176483.58,Cloudy,North,Yes,75.5,BlueDart,Operational,0
5822,9691,4.9,6,2024-04-04,2024-04-10,2024-04-12,Sea,564,3,776.26,2328.78,Storm,North,No,97.2,EcomExpress,Customs,0
5823,5309,4.9,9,2024-03-21,2024-03-30,2024-04-04,Road,1468,35,4286.78,150037.3,Storm,North,No,82.5,DHL,Weather,0
5824,4372,3.3,8,2024-11-24,2024-12-02,2024-12-06,Air,1497,81,4926.41,399039.21,Storm,Central,No,96.9,Delhivery,Weather,0
5825,2892,4.4,7,2024-05-27,2024-06-03,2024-06-03,Air,447,35,3337.42,116809.7,Clear,West,Yes,91.4,EcomExpress,,1
5826,3349,4.9,8,2024-09-17,2024-09-25,2024-09-29,Sea,1271,4,1050.81,4203.24,Clear,Central,Yes,80.1,Delhivery,Traffic,0
5827,3402,4.1,10,2024-05-06,2024-05-16,2024-05-18,Sea,429,46,4113.92,189240.32,Clear,West,No,93.8,EcomExpress,Weather,0
5828,5165,4.2,3,2024-01-25,2024-01-28,2024-01-28,Air,761,27,2399.96,64798.92,Storm,West,No,75.9,Delhivery,Traffic,1
5829,2270,3.3,3,2024-01-08,2024-01-11,2024-01-15,Air,165,66,3727.35,246005.1,Storm,East,Yes,83.2,BlueDart,Weather,0
5830,6471,4.6,4,2024-09-11,2024-09-15,2024-09-19,Road,191,50,1690.1,84505.0,Rainy,West,No,86.2,DHL,Operational,0
5831,8191,4.6,6,2024-09-17,2024-09-23,2024-09-26,Road,1450,97,1394.16,135233.52,Rainy,West,Yes,87.9,Delhivery,Traffic,0
5832,8995,4.2,2,2024-08-18,2024-08-20,2024-08-24,Road,1066,54,2014.15,108764.1,Cloudy,East,Yes,87.2,Delhivery,,0
5833,6519,2.6,6,2024-01-08,2024-01-14,2024-01-18,Air,71,36,3832.39,137966.04,Clear,East,Yes,84.9,DHL,Operational,0
5834,4375,4.0,3,2024-10-26,2024-10-29,2024-11-02,Road,590,46,4102.46,188713.16,Storm,North,No,89.6,Delhivery,Traffic,0
5835,1600,2.9,3,2024-07-15,2024-07-18,2024-07-21,Sea,47,55,2786.7,153268.5,Storm,North,No,83.9,DHL,Weather,0
5836,4734,4.5,7,2024-09-10,2024-09-17,2024-09-21,Sea,100,40,3322.44,132897.6,Clear,South,No,75.6,EcomExpress,Weather,0
5837,9409,4.9,4,2024-04-29,2024-05-03,2024-05-04,Road,1095,68,441.07,29992.76,Storm,East,Yes,80.6,Delhivery,Traffic,0
5838,6804,4.1,2,2024-01-06,2024-01-08,2024-01-11,Sea,883,11,4357.11,47928.21,Rainy,South,No,70.4,Delhivery,Traffic,0
5839,1362,4.6,8,2024-01-26,2024-02-03,2024-02-06,Sea,1028,28,386.46,10820.88,Rainy,East,Yes,99.2,DHL,Traffic,0
5840,1397,4.7,5,2024-09-26,2024-10-01,2024-10-02,Sea,586,91,3337.74,303734.34,Rainy,East,No,82.6,Delhivery,,0
5841,3351,4.1,9,2024-07-14,2024-07-23,2024-07-27,Road,1442,89,1734.48,154368.72,Storm,Central,No,85.8,EcomExpress,Customs,0
5842,5730,3.1,10,2024-09-23,2024-10-03,2024-10-06,Road,524,6,1168.69,7012.14,Rainy,Central,No,94.3,EcomExpress,Customs,0
5843,9202,4.0,7,2024-10-11,2024-10-18,2024-10-18,Road,413,11,4520.02,49720.22,Clear,North,Yes,70.3,BlueDart,Traffic,1
5844,1765,4.0,10,2024-07-21,2024-07-31,2024-08-02,Air,1333,46,1500.18,69008.28,Storm,Central,No,82.7,Delhivery,,0
5845,1194,3.2,7,2024-02-06,2024-02-13,2024-02-18,Air,880,93,3242.23,301527.39,Rainy,North,Yes,99.6,EcomExpress,,0
5846,1612,4.1,6,2024-08-22,2024-08-28,2024-08-28,Road,428,64,2140.34,136981.76,Clear,West,No,94.3,Delhivery,,1
5847,9247,4.8,4,2024-08-06,2024-08-10,2024-08-14,Sea,1279,99,1823.67,180543.33,Clear,North,Yes,80.8,FedEx,Customs,0
5848,9376,4.6,7,2024-11-04,2024-11-11,2024-11-15,Sea,325,36,3621.75,130383.0,Storm,South,Yes,71.2,BlueDart,,0
5849,9126,2.6,7,2024-06-04,2024-06-11,2024-06-14,Sea,1000,14,3931.71,55043.94,Rainy,North,Yes,75.2,Delhivery,,0
5850,3972,3.9,8,2024-03-26,2024-04-03,2024-04-08,Sea,759,2,873.8,1747.6,Storm,North,Yes,94.1,EcomExpress,Customs,0
5851,2108,3.9,6,2024-06-01,2024-06-07,2024-06-06,Road,980,39,2263.5,88276.5,Rainy,Central,Yes,83.5,DHL,Weather,1
5852,1204,4.2,7,2024-05-03,2024-05-10,2024-05-15,Sea,1129,6,3181.32,19087.92,Clear,Central,Yes,98.4,BlueDart,Weather,0
5853,2000,2.5,4,2024-10-18,2024-10-22,2024-10-24,Road,602,68,2953.83,200860.44,Cloudy,South,Yes,74.5,FedEx,,0
5854,9393,4.3,8,2024-11-19,2024-11-27,2024-11-30,Sea,684,12,4783.41,57400.92,Clear,East,No,92.1,Delhivery,Operational,0
5855,4450,3.3,3,2024-04-04,2024-04-07,2024-04-10,Sea,352,78,361.15,28169.7,Storm,Central,No,94.1,DHL,Customs,0
5856,7785,4.9,5,2024-09-16,2024-09-21,2024-09-22,Road,1438,78,2583.14,201484.92,Clear,Central,Yes,94.8,EcomExpress,Traffic,0
5857,3884,3.2,8,2024-01-26,2024-02-03,2024-02-02,Air,781,10,1830.73,18307.3,Clear,South,Yes,97.6,EcomExpress,Traffic,1
5858,8850,3.1,5,2024-03-27,2024-04-01,2024-04-02,Road,945,6,440.71,2644.26,Rainy,South,No,80.5,DHL,Weather,0
5859,5813,3.2,10,2024-04-07,2024-04-17,2024-04-16,Sea,1402,27,3567.09,96311.43,Rainy,West,Yes,80.0,DHL,Traffic,1
5860,3450,3.3,10,2024-06-01,2024-06-11,2024-06-14,Road,58,77,3801.97,292751.69,Storm,Central,Yes,76.2,Delhivery,Operational,0
5861,1517,2.6,5,2024-07-16,2024-07-21,2024-07-23,Road,33,3,209.26,627.78,Clear,East,Yes,81.5,BlueDart,Customs,0
5862,9385,3.6,6,2024-06-26,2024-07-02,2024-07-01,Road,419,97,3710.58,359926.26,Clear,North,Yes,87.7,BlueDart,Weather,1
5863,3849,4.1,10,2024-07-16,2024-07-26,2024-07-25,Sea,879,66,3582.83,236466.78,Rainy,South,No,91.4,EcomExpress,,1
5864,3626,3.1,4,2024-02-07,2024-02-11,2024-02-16,Sea,265,36,4004.35,144156.6,Cloudy,North,No,99.3,Delhivery,,0
5865,5836,3.6,6,2024-08-09,2024-08-15,2024-08-18,Road,833,90,4959.78,426598.67499999993,Rainy,North,Yes,85.3,EcomExpress,Customs,0
5866,6834,4.6,4,2024-03-01,2024-03-05,2024-03-07,Sea,274,51,2388.38,121807.38,Clear,North,Yes,75.1,FedEx,Traffic,0
5867,2602,2.9,9,2024-02-17,2024-02-26,2024-02-25,Sea,852,9,1549.97,13949.73,Rainy,West,No,74.0,BlueDart,Weather,1
5868,2666,3.4,5,2024-09-15,2024-09-20,2024-09-25,Road,1191,25,4594.67,114866.75,Storm,East,No,99.4,Delhivery,Customs,0
5869,5487,2.6,9,2024-04-29,2024-05-08,2024-05-08,Sea,1207,82,3750.27,307522.14,Rainy,Central,Yes,95.1,DHL,Operational,1
5870,6415,2.8,9,2024-08-07,2024-08-16,2024-08-20,Sea,639,94,486.31,45713.14,Cloudy,South,Yes,91.4,Delhivery,,0
5871,6598,4.9,10,2024-08-15,2024-08-25,2024-08-25,Road,320,35,1562.19,54676.65,Rainy,East,No,73.8,EcomExpress,Weather,1
5872,1209,2.8,8,2024-06-28,2024-07-06,2024-07-07,Air,65,93,3264.48,303596.64,Rainy,South,No,74.3,Delhivery,Weather,0
5873,7474,2.7,8,2024-02-13,2024-02-21,2024-02-20,Sea,655,17,3173.82,53954.94,Rainy,South,Yes,73.6,Delhivery,Operational,1
5874,2131,4.6,4,2024-06-26,2024-06-30,2024-06-30,Road,580,100,1325.45,132545.0,Storm,West,No,92.9,DHL,Traffic,1
5875,8960,3.8,2,2024-09-26,2024-09-28,2024-10-02,Sea,1298,65,3904.06,253763.9,Rainy,Central,Yes,90.9,FedEx,Weather,0
5876,3865,3.8,6,2024-01-06,2024-01-12,2024-01-16,Sea,180,41,2478.22,101607.02,Rainy,Central,Yes,75.5,EcomExpress,Operational,0
5877,4893,3.9,2,2024-01-25,2024-01-27,2024-02-01,Road,711,27,1269.31,34271.37,Cloudy,South,No,85.8,EcomExpress,Customs,0
5878,4863,3.6,6,2024-03-26,2024-04-01,2024-04-06,Road,1316,30,3552.52,106575.6,Clear,East,No,93.5,FedEx,Customs,0
5879,4944,2.5,4,2024-09-12,2024-09-16,2024-09-16,Air,1236,1,712.34,712.34,Cloudy,South,Yes,72.7,EcomExpress,,1
5880,2501,2.5,10,2024-10-11,2024-10-21,2024-10-26,Air,373,19,1253.83,23822.77,Storm,Central,Yes,78.8,Delhivery,Customs,0
5881,9971,2.9,6,2024-05-24,2024-05-30,2024-06-03,Air,1368,94,4662.92,426598.67499999993,Storm,East,No,71.9,BlueDart,Customs,0
5882,9915,2.8,10,2024-07-19,2024-07-29,2024-08-01,Road,391,73,3302.04,241048.92,Storm,East,No,73.0,DHL,,0
5883,3101,4.3,8,2024-08-22,2024-08-30,2024-09-03,Road,296,30,4709.13,141273.9,Storm,West,No,70.7,EcomExpress,Weather,0
5884,3805,3.6,5,2024-05-11,2024-05-16,2024-05-20,Air,1244,57,777.23,44302.11,Rainy,South,No,90.9,BlueDart,Weather,0
5885,4207,4.1,2,2024-02-26,2024-02-28,2024-03-02,Air,1209,44,2481.29,109176.76,Storm,North,No,81.9,Delhivery,Traffic,0
5886,4756,2.9,2,2024-10-24,2024-10-26,2024-10-30,Road,1261,74,297.82,22038.68,Rainy,North,Yes,84.5,FedEx,Customs,0
5887,2452,4.1,2,2024-07-12,2024-07-14,2024-07-15,Air,248,39,3163.46,123374.94,Rainy,Central,No,81.4,Delhivery,Traffic,0
5888,6183,3.7,4,2024-01-29,2024-02-02,2024-02-07,Road,195,69,1640.07,113164.83,Cloudy,North,Yes,77.2,Delhivery,Operational,0
5889,4420,3.0,7,2024-03-12,2024-03-19,2024-03-19,Road,705,65,2749.51,178718.15,Rainy,South,Yes,77.9,Delhivery,,1
5890,1918,4.5,6,2024-09-18,2024-09-24,2024-09-28,Air,213,21,4973.21,104437.41,Storm,Central,Yes,75.8,BlueDart,Weather,0
5891,4190,4.2,7,2024-07-24,2024-07-31,2024-08-01,Sea,1282,100,3467.78,346778.0,Rainy,East,Yes,83.6,EcomExpress,Customs,0
5892,4882,4.4,3,2024-10-09,2024-10-12,2024-10-16,Road,1398,18,3350.37,60306.66,Cloudy,East,Yes,87.9,BlueDart,Operational,0
5893,7396,4.4,5,2024-06-21,2024-06-26,2024-06-27,Road,412,22,1841.06,40503.32,Storm,East,Yes,71.2,EcomExpress,,0
5894,2398,2.9,9,2024-05-22,2024-05-31,2024-06-04,Sea,258,72,4754.08,342293.76,Rainy,West,No,86.7,Delhivery,Traffic,0
5895,4637,4.7,10,2024-01-15,2024-01-25,2024-01-26,Sea,1363,79,4486.79,354456.41,Rainy,East,No,97.7,EcomExpress,Customs,0
5896,6689,3.5,5,2024-07-23,2024-07-28,2024-07-27,Road,1188,94,3291.36,309387.84,Storm,West,No,78.7,FedEx,Traffic,1
5897,8840,4.1,9,2024-06-01,2024-06-10,2024-06-13,Air,108,29,1098.2,31847.8,Clear,West,Yes,83.5,DHL,Weather,0
5898,8306,4.4,6,2024-09-01,2024-09-07,2024-09-09,Road,13,35,4032.89,141151.15,Cloudy,South,No,97.6,Delhivery,Weather,0
5899,9719,3.2,9,2024-03-29,2024-04-07,2024-04-11,Road,388,78,1063.79,82975.62,Cloudy,West,No,71.3,FedEx,Operational,0
5900,5186,3.4,4,2024-05-24,2024-05-28,2024-05-30,Sea,777,79,1910.27,150911.33,Storm,North,Yes,95.6,DHL,Traffic,0
5901,9773,3.2,6,2024-02-04,2024-02-10,2024-02-15,Air,813,100,751.2,75120.0,Clear,Central,No,71.8,DHL,,0
5902,4901,3.3,3,2024-04-01,2024-04-04,2024-04-07,Sea,715,11,4430.58,48736.38,Rainy,West,No,75.5,FedEx,,0
5903,8998,4.5,3,2024-10-04,2024-10-07,2024-10-12,Road,611,29,2375.58,68891.82,Clear,Central,No,71.8,Delhivery,Customs,0
5904,8035,4.1,10,2024-04-24,2024-05-04,2024-05-04,Sea,213,97,3455.93,335225.21,Rainy,North,No,74.6,EcomExpress,,1
5905,4175,4.2,7,2024-07-12,2024-07-19,2024-07-23,Road,1462,80,4316.46,345316.8,Cloudy,South,Yes,83.3,FedEx,Traffic,0
5906,7597,4.2,2,2024-09-15,2024-09-17,2024-09-19,Sea,948,18,1383.17,24897.06,Clear,North,Yes,87.9,BlueDart,Operational,0
5907,4847,2.7,7,2024-06-30,2024-07-07,2024-07-12,Air,856,18,3517.68,63318.24,Cloudy,Central,Yes,74.5,BlueDart,Operational,0
5908,8490,3.4,4,2024-04-06,2024-04-10,2024-04-12,Air,923,44,3883.41,170870.04,Cloudy,Central,No,75.1,DHL,Operational,0
5909,4360,5.0,6,2024-01-07,2024-01-13,2024-01-13,Sea,1177,1,3341.6,3341.6,Storm,East,Yes,77.9,DHL,Traffic,1
5910,9562,4.5,2,2024-07-26,2024-07-28,2024-08-01,Road,305,24,4729.79,113514.96,Rainy,Central,Yes,88.3,BlueDart,Traffic,0
5911,2170,2.5,7,2024-01-08,2024-01-15,2024-01-19,Air,122,88,3486.72,306831.36,Storm,Central,Yes,91.8,BlueDart,,0
5912,4498,3.0,2,2024-10-21,2024-10-23,2024-10-23,Air,375,42,2708.83,113770.86,Clear,East,No,80.4,BlueDart,Weather,1
5913,8602,4.8,10,2024-10-18,2024-10-28,2024-10-30,Road,1330,14,2196.2,30746.8,Storm,Central,No,91.9,FedEx,Weather,0
5914,6259,4.4,6,2024-01-18,2024-01-24,2024-01-24,Sea,1112,43,994.94,42782.42,Clear,Central,Yes,95.3,EcomExpress,Operational,1
5915,8246,4.1,4,2024-06-10,2024-06-14,2024-06-15,Road,560,29,650.83,18874.07,Rainy,East,Yes,86.6,DHL,,0
5916,6754,4.3,7,2024-07-23,2024-07-30,2024-07-29,Air,249,77,657.07,50594.39,Storm,South,No,90.2,Delhivery,Operational,1
5917,6675,4.1,7,2024-07-14,2024-07-21,2024-07-23,Sea,893,42,1741.83,73156.86,Rainy,West,Yes,97.6,BlueDart,Customs,0
5918,4565,4.6,6,2024-03-30,2024-04-05,2024-04-08,Air,700,60,4911.06,294663.6,Cloudy,North,Yes,99.3,EcomExpress,Customs,0
5919,3675,4.1,10,2024-01-16,2024-01-26,2024-01-25,Sea,1259,36,1901.67,68460.12,Cloudy,West,No,92.9,BlueDart,Customs,1
5920,5598,3.1,2,2024-02-12,2024-02-14,2024-02-16,Road,1173,69,2298.73,158612.37,Storm,East,Yes,88.5,FedEx,,0
5921,1157,2.7,9,2024-01-09,2024-01-18,2024-01-18,Air,404,71,1269.19,90112.49,Cloudy,East,No,83.6,BlueDart,Customs,1
5922,2376,4.6,7,2024-03-02,2024-03-09,2024-03-10,Air,852,10,3939.06,39390.6,Clear,North,Yes,99.3,Delhivery,Weather,0
5923,8750,2.9,4,2024-02-25,2024-02-29,2024-03-04,Air,1493,5,1531.88,7659.4,Rainy,Central,No,85.1,Delhivery,Traffic,0
5924,2141,4.1,5,2024-05-25,2024-05-30,2024-05-31,Sea,138,97,2593.54,251573.38,Rainy,South,Yes,97.2,DHL,Operational,0
5925,9228,4.1,6,2024-01-23,2024-01-29,2024-02-03,Air,191,41,1058.95,43416.95,Cloudy,West,No,77.8,Delhivery,Traffic,0
5926,4816,2.6,3,2024-02-20,2024-02-23,2024-02-25,Sea,1313,48,1038.38,49842.24,Clear,West,Yes,86.5,BlueDart,Weather,0
5927,7822,3.9,9,2024-06-04,2024-06-13,2024-06-17,Air,100,40,1472.65,58906.0,Cloudy,South,No,89.7,FedEx,Operational,0
5928,2164,2.6,9,2024-08-21,2024-08-30,2024-08-31,Air,1124,86,2234.18,192139.48,Clear,West,No,72.5,EcomExpress,Customs,0
5929,4727,3.8,4,2024-05-27,2024-05-31,2024-06-05,Air,1299,13,1010.52,13136.76,Storm,West,Yes,86.1,Delhivery,Traffic,0
5930,7007,2.5,6,2024-05-07,2024-05-13,2024-05-14,Road,1413,27,4380.09,118262.43,Cloudy,West,No,99.1,BlueDart,Customs,0
5931,3126,3.3,8,2024-03-19,2024-03-27,2024-03-27,Road,273,90,3593.92,323452.8,Rainy,East,No,82.9,DHL,Operational,1
5932,3315,3.6,8,2024-04-05,2024-04-13,2024-04-13,Sea,1240,92,2588.14,238108.88,Clear,North,No,90.1,FedEx,,1
5933,9562,3.3,4,2024-07-19,2024-07-23,2024-07-24,Air,1275,96,4602.77,426598.67499999993,Storm,East,Yes,82.4,DHL,Weather,0
5934,4507,3.6,9,2024-06-05,2024-06-14,2024-06-13,Sea,1174,61,1768.14,107856.54,Storm,East,Yes,72.9,DHL,Weather,1
5935,5572,3.6,3,2024-05-16,2024-05-19,2024-05-21,Sea,631,84,2717.65,228282.6,Rainy,South,Yes,91.2,BlueDart,Traffic,0
5936,2009,4.5,10,2024-03-31,2024-04-10,2024-04-13,Sea,283,47,3556.91,167174.77,Cloudy,North,Yes,89.4,DHL,Customs,0
5937,8951,3.6,9,2024-10-28,2024-11-06,2024-11-07,Air,1137,69,930.6,64211.4,Clear,West,Yes,73.5,EcomExpress,Traffic,0
5938,6747,3.6,2,2024-11-09,2024-11-11,2024-11-11,Air,1268,29,208.58,6048.82,Rainy,East,No,91.9,DHL,Traffic,1
5939,1624,2.5,9,2024-06-01,2024-06-10,2024-06-10,Road,1366,39,1037.85,40476.15,Rainy,West,No,79.2,FedEx,,1
5940,6472,5.0,9,2024-02-28,2024-03-08,2024-03-08,Road,1475,58,1525.13,88457.54,Cloudy,South,Yes,93.3,FedEx,,1
5941,3150,2.8,5,2024-07-21,2024-07-26,2024-07-25,Road,1283,28,2399.13,67175.64,Rainy,East,Yes,95.4,FedEx,Weather,1
5942,8613,4.3,8,2024-10-04,2024-10-12,2024-10-17,Sea,640,92,1327.47,122127.24,Cloudy,Central,No,78.5,Delhivery,Customs,0
5943,9359,2.7,2,2024-10-12,2024-10-14,2024-10-14,Road,441,17,1011.88,17201.96,Storm,North,No,85.5,BlueDart,Customs,1
5944,3896,4.1,8,2024-07-13,2024-07-21,2024-07-22,Air,1362,35,1729.45,60530.75,Cloudy,North,No,78.0,DHL,Operational,0
5945,8651,2.6,7,2024-07-11,2024-07-18,2024-07-19,Road,1110,48,4058.19,194793.12,Clear,East,No,85.8,Delhivery,Customs,0
5946,8976,3.4,10,2024-02-04,2024-02-14,2024-02-14,Air,1065,12,625.39,7504.68,Storm,North,No,96.6,BlueDart,Weather,1
5947,8450,5.0,7,2024-06-29,2024-07-06,2024-07-07,Road,1449,35,1781.58,62355.3,Rainy,Central,No,92.3,Delhivery,,0
5948,3404,3.2,5,2024-02-21,2024-02-26,2024-02-27,Air,611,76,3468.02,263569.52,Cloudy,Central,Yes,99.5,FedEx,Customs,0
5949,5952,4.0,8,2024-03-27,2024-04-04,2024-04-09,Sea,741,45,3803.55,171159.75,Cloudy,Central,No,87.3,EcomExpress,,0
5950,3529,4.1,5,2024-05-03,2024-05-08,2024-05-11,Road,34,85,3209.35,272794.75,Rainy,South,No,95.2,BlueDart,Weather,0
5951,7858,4.0,4,2024-09-24,2024-09-28,2024-10-02,Air,954,59,2866.8,169141.2,Rainy,South,No,94.1,DHL,Customs,0
5952,8804,2.6,4,2024-07-27,2024-07-31,2024-08-04,Sea,168,88,3524.44,310150.72,Clear,Central,No,88.2,BlueDart,Customs,0
5953,2353,3.7,9,2024-08-19,2024-08-28,2024-08-29,Air,825,52,4401.11,228857.72,Storm,Central,No,86.3,DHL,Weather,0
5954,9809,5.0,4,2024-06-05,2024-06-09,2024-06-14,Road,1375,64,335.66,21482.24,Cloudy,North,No,72.5,BlueDart,,0
5955,1663,4.2,8,2024-03-26,2024-04-03,2024-04-03,Sea,606,56,2248.87,125936.72,Storm,South,Yes,84.5,DHL,Weather,1
5956,1111,3.5,9,2024-04-04,2024-04-13,2024-04-14,Road,1363,37,1949.74,72140.38,Storm,West,No,75.6,BlueDart,Weather,0
5957,6331,4.8,7,2024-11-11,2024-11-18,2024-11-19,Air,554,96,137.12,13163.52,Clear,South,Yes,96.6,Delhivery,,0
5958,8144,5.0,9,2024-06-16,2024-06-25,2024-06-24,Sea,726,47,2237.09,105143.23,Cloudy,East,Yes,77.8,DHL,,1
5959,2066,3.7,8,2024-01-22,2024-01-30,2024-02-02,Sea,1253,28,1949.77,54593.56,Cloudy,Central,No,94.5,BlueDart,Customs,0
5960,9349,4.8,6,2024-01-25,2024-01-31,2024-01-31,Air,582,52,939.42,48849.84,Cloudy,North,No,89.4,EcomExpress,Customs,1
5961,6397,4.8,5,2024-09-25,2024-09-30,2024-10-04,Road,648,57,3558.0,202806.0,Rainy,North,No,96.1,FedEx,Operational,0
5962,1622,4.9,3,2024-09-18,2024-09-21,2024-09-25,Road,829,41,360.94,14798.54,Storm,Central,No,75.0,EcomExpress,,0
5963,5936,4.6,10,2024-01-09,2024-01-19,2024-01-22,Air,44,14,1217.8,17049.2,Rainy,Central,No,75.2,FedEx,Weather,0
5964,4186,2.7,8,2024-09-06,2024-09-14,2024-09-17,Sea,596,42,2166.62,90998.04,Cloudy,West,No,86.0,DHL,Weather,0
5965,4386,2.7,7,2024-04-29,2024-05-06,2024-05-09,Air,800,29,3476.25,100811.25,Clear,East,No,77.6,EcomExpress,Weather,0
5966,1371,4.1,7,2024-10-23,2024-10-30,2024-11-04,Air,894,81,1125.25,91145.25,Clear,East,Yes,80.1,EcomExpress,Customs,0
5967,5627,3.4,10,2024-04-05,2024-04-15,2024-04-20,Sea,1111,91,4524.5,411729.5,Cloudy,North,Yes,96.5,FedEx,,0
5968,3604,3.3,9,2024-03-23,2024-04-01,2024-04-04,Sea,945,43,958.93,41233.99,Storm,North,Yes,77.6,EcomExpress,,0
5969,5878,3.4,7,2024-06-27,2024-07-04,2024-07-05,Air,1026,9,3427.16,30844.44,Storm,West,No,87.6,EcomExpress,,0
5970,9440,3.1,9,2024-02-22,2024-03-02,2024-03-05,Air,679,76,298.43,22680.68,Cloudy,North,Yes,78.8,EcomExpress,Traffic,0
5971,3803,3.1,6,2024-05-14,2024-05-20,2024-05-19,Sea,1228,59,2588.84,152741.56,Cloudy,East,Yes,81.5,Delhivery,Weather,1
5972,4333,3.5,10,2024-01-12,2024-01-22,2024-01-23,Air,824,45,441.51,19867.95,Cloudy,Central,No,79.1,FedEx,Traffic,0
5973,6394,4.1,8,2024-08-01,2024-08-09,2024-08-14,Sea,172,67,2457.08,164624.36,Cloudy,North,Yes,77.2,Delhivery,Weather,0
5974,3624,4.2,10,2024-01-17,2024-01-27,2024-02-01,Road,762,71,1610.07,114314.97,Rainy,Central,No,96.6,DHL,Customs,0
5975,9471,3.9,6,2024-02-05,2024-02-11,2024-02-10,Road,976,62,1323.96,82085.52,Storm,East,Yes,78.8,EcomExpress,Traffic,1
5976,4120,3.5,10,2024-10-14,2024-10-24,2024-10-25,Road,1287,29,4424.82,128319.78,Rainy,South,No,88.3,EcomExpress,Traffic,0
5977,1857,2.9,5,2024-11-26,2024-12-01,2024-12-02,Air,870,19,379.16,7204.04,Rainy,South,Yes,75.3,DHL,Customs,0
5978,1346,3.9,4,2024-07-18,2024-07-22,2024-07-26,Air,310,87,2672.52,232509.24,Storm,East,No,88.4,EcomExpress,Weather,0
5979,8138,4.9,9,2024-04-08,2024-04-17,2024-04-17,Sea,823,100,2613.95,261395.0,Rainy,South,No,93.6,FedEx,Traffic,1
5980,5637,3.8,3,2024-01-29,2024-02-01,2024-02-01,Road,1102,91,1549.18,140975.38,Rainy,Central,Yes,76.8,EcomExpress,Weather,1
5981,8011,4.8,7,2024-04-13,2024-04-20,2024-04-25,Air,765,45,1395.75,62808.75,Storm,East,No,94.3,Delhivery,Customs,0
5982,4313,5.0,9,2024-05-08,2024-05-17,2024-05-19,Air,688,9,3451.07,31059.63,Storm,East,Yes,81.4,Delhivery,,0
5983,7096,3.5,3,2024-06-01,2024-06-04,2024-06-04,Sea,383,47,4246.59,199589.73,Cloudy,Central,No,97.0,DHL,Customs,1
5984,1636,3.1,6,2024-07-10,2024-07-16,2024-07-21,Air,209,73,2420.51,176697.23,Clear,West,Yes,99.2,DHL,,0
5985,7553,3.9,6,2024-02-13,2024-02-19,2024-02-21,Sea,62,40,348.02,13920.8,Storm,South,Yes,75.5,DHL,Operational,0
